,true_error,given_label,true_label,diff1,diff2,diff3,diff4,diff5,diff6,diff7,diff8,diff9,diff10,diff11,diff12,diff13,diff14,diff15,diff16,diff17,diff18,diff19,diff20,diff21,diff22,diff23,diff24,diff25,diff26,diff27,diff28,diff29,diff30,diff31,diff32,diff33,diff34,diff35,diff36,diff37,diff38,diff39,diff40,diff41,diff42,diff43,diff44,diff45,diff46,diff47,diff48,diff49,diff50,diff51,diff52,diff53,diff54,diff55,diff56,diff57,diff58,diff59,diff60,diff61,diff62,diff63,diff64,diff65,diff66,diff67,diff68,diff69,diff70,diff71,diff72,diff73,diff74,diff75,diff76,diff77,diff78,diff79,diff80,diff81,diff82,diff83,diff84,diff85,diff86,diff87,diff88,diff89,diff90,diff91,diff92,diff93,diff94,diff95,diff96,diff97,diff98,diff99,diff100
2204,0,0.2,1,0.5075187,0.44617164,0.35578975,0.1847637,0.4509792,0.24428818,0.113805436,0.4406483,0.12541232,0.057130486,0.0048579574,0.3503796,0.09515962,0.09148085,0.103796035,0.053906046,0.41856328,0.17866904,0.32290322,0.38257098,0.09517515,0.13019133,0.45470673,0.15393731,0.2549049,0.26361212,0.52305263,0.20077777,0.3281085,0.149102,0.21537688,0.14123636,0.38189313,0.083882034,0.08945477,0.26450786,0.0070208833,0.11333361,0.49049205,0.095330864,0.7377646,0.013932735,0.15547858,0.44819653,0.3229875,0.11511874,0.11140117,0.10739893,0.042112432,0.2795447,0.2050221,0.21627185,0.2563966,0.29290706,0.13459425,0.12524527,0.24049948,0.10221885,0.5089363,0.5876259,0.53330946,0.053244248,0.21789214,0.4391967,0.050250888,0.013040334,0.1121885,0.4725388,0.38491076,0.13995719,0.2999419,0.4055739,0.083093345,0.04945363,0.16923806,0.2750516,0.1463075,0.08810377,0.38285488,0.099448785,0.08532673,0.40471697,0.1214647,0.31232452,0.33976722,0.24817625,0.0969459,0.40152872,0.47712913,0.24918365,0.3477427,0.7710009,0.024617836,0.27267545,0.0031867772,0.22952676,0.1332368,0.20342687,0.38191265,0.14237408
2205,1,1.6,0,0.24589984,0.14414002,0.18399513,0.17635314,0.014750853,0.25352034,0.10672522,0.057868868,0.13802692,0.25854728,0.01998645,0.16935247,0.4614778,0.118885964,0.5772176,0.08866736,0.18276602,0.061876178,0.22594559,0.3236321,0.15023343,0.12713957,0.096082985,0.14775299,0.061633255,0.09950461,0.3823433,0.14190662,0.08091891,0.14469986,0.33438724,0.095693976,0.1944108,0.6531052,0.19344111,0.09331854,0.06420675,0.3689442,0.1881512,0.39464146,0.059837103,0.7305213,0.34124705,0.4281558,0.465065,0.045452476,0.11769277,0.06740713,0.08587903,0.040932313,0.10658637,0.10141521,0.22200802,0.20458499,0.060359165,0.23532411,0.27904603,0.37383732,0.16925204,0.39874652,0.48570317,0.5283666,0.23793995,0.0874882,0.06454085,0.24304128,0.25675577,0.27742714,0.014129415,0.37045282,0.082751945,0.16596976,0.132905,0.16486764,0.20255084,0.21563858,0.06540379,0.18090656,0.08317376,0.07293381,0.08488259,0.14602244,0.08985272,0.17522368,0.026325583,0.19363134,0.18373841,0.0059726834,0.3564939,0.0017360449,0.06845215,0.11043367,0.11772178,0.18111908,0.15385425,0.030690067,0.024467751,0.0642089,0.505739,0.422693
2206,0,1.8,1,0.27608433,0.520658,0.18146265,0.76234007,0.55511326,0.1884419,0.8350602,0.22973233,0.37873605,0.42631572,0.41715005,0.3699879,0.5465141,0.59271705,0.12703304,0.2728839,0.22810596,0.32584938,0.41324967,0.39162952,0.2778517,0.24156927,0.26978558,0.20400995,0.423834,0.5139456,0.27026492,0.0021954328,0.0125351995,0.11650731,0.046362028,0.2382397,0.4489767,0.25768486,0.37594157,0.13560045,0.3435123,0.46954757,0.5447722,0.46803397,0.50517595,0.55502367,0.4114318,0.008533627,0.057119712,0.08731632,0.06560236,0.39504558,0.07742955,0.35733232,0.020021401,0.08035809,0.080819935,0.607092,0.7804307,0.6894462,0.5697171,0.1661435,0.9442715,0.16611844,0.50519943,0.91663116,0.17997524,0.1825755,0.58330333,0.015351847,0.1976771,0.26173288,0.3537094,0.5950998,0.25701228,0.26548424,0.041923776,0.37220562,0.11781575,0.07663143,0.614751,0.055635512,0.37971377,0.29523128,0.100718305,0.23924202,0.07125124,0.46246928,0.5003214,0.27954707,0.41820514,0.20385009,0.6079865,0.44381392,0.07652074,0.40525818,0.4193835,0.15629001,0.3738831,0.47315437,0.020625994,0.31515574,0.7934967,0.0670982
2207,0,1.0,1,0.23160131,0.18431482,0.110809535,0.5259493,0.23485106,0.197541,0.09973312,0.07844277,0.26972193,0.56814665,0.7886309,0.36460748,0.5545384,0.12477103,0.5324682,0.20366557,0.44415793,0.40646026,0.18239589,0.4900644,0.16638446,0.39743212,0.27674538,0.630329,0.12557167,0.05419559,0.0408077,0.46702713,0.041642953,0.06758535,0.6147829,0.27775532,0.12124323,0.16630138,0.10216771,0.04692454,0.08290021,0.07612489,0.16448563,0.009649506,0.1418243,0.23026644,0.44120687,0.005948849,0.51326936,0.13989618,0.21700191,0.04513476,0.4313467,0.31959513,0.2798829,0.4202159,0.42670348,0.3735393,0.09702016,0.38649547,0.45818833,0.7744006,0.124070555,0.38230222,0.34963074,0.15371105,0.10083115,0.032261617,0.6920802,0.52189654,0.11221227,0.048598357,0.14021915,0.3118958,0.27318567,0.36103755,0.24333589,0.068905845,0.22664656,0.22180891,0.023285478,0.05037263,0.13351338,0.011834562,0.46519887,0.18054046,0.37514284,0.39654556,0.10050029,0.3440945,0.1277862,0.17944752,0.30314678,0.17537151,0.55343467,0.08599323,0.10970405,0.04177081,0.24367887,0.6861702,0.11407128,0.4923281,0.11366254,0.1036814
2208,0,0.8,1,0.73709023,0.46226066,0.13077334,0.44469398,0.022819983,0.2953133,0.26114577,0.11563031,0.04766223,0.41198033,0.13125731,0.47530472,0.21545783,0.13169287,0.45795378,0.54005057,0.39852506,0.028048579,0.4412981,0.44604552,0.608732,0.008307219,0.41293845,0.29893613,0.39371097,0.13185376,0.4620228,0.033693552,0.12625682,0.08240853,0.23782128,0.22620499,0.073607355,0.00982099,0.19901195,0.4203284,0.22617328,0.4156692,0.84501916,0.041251805,0.014432341,0.71918356,0.5385583,0.07998836,0.56810963,0.33730668,0.039425105,0.12827933,0.2851227,0.09407826,0.53428006,0.3375706,0.13970543,0.54985195,0.19930883,0.42366093,0.36558893,0.501849,0.6600489,0.91035897,0.042923927,0.7674829,0.5482198,0.11111987,0.11342556,0.09680346,0.3563531,0.7502501,0.25063068,0.8742585,0.2899849,0.49671668,0.6145681,0.6054349,0.061188944,0.30643845,0.18073565,0.19304758,0.23164693,0.5915534,0.32301912,0.09177826,0.08935205,0.3626706,0.015766794,0.060566664,0.21816012,0.47359583,0.021946691,0.26082525,0.27682027,0.23829515,0.22173406,0.11255449,0.52647686,0.09283489,0.1620163,0.16938698,0.466336,0.18920591
2209,0,0.6,1,0.4470045,0.13084887,0.049341217,0.47066912,0.15970914,0.0839937,0.24370617,0.4174317,0.27396774,0.3938478,0.064228356,0.2918215,0.018138498,0.0058348887,0.05247006,0.43888283,0.11163594,0.20071891,0.21582873,0.15034828,0.40063712,0.07638343,0.36792225,0.10039309,0.30516192,0.48547596,0.44659418,0.008184344,0.36691302,0.05458948,0.12920505,0.0007838756,0.08047455,0.21076784,0.10261702,0.003801927,0.10430967,0.17444003,0.4947816,0.214036,0.1939121,0.29199907,0.5922407,0.0046768775,0.08410346,0.2895272,0.054776013,0.38924074,0.43377396,0.18851757,0.1453369,0.29701996,0.3228804,0.040230915,0.24001,0.44311622,0.13439369,0.48885003,0.52919984,0.30266812,0.12737803,0.31742576,0.0843584,0.10769504,0.003563732,0.009955645,0.109943986,0.3580446,0.042255536,0.24145684,0.06978455,0.24169216,0.18868686,0.017399756,0.37760198,0.09132024,0.02763927,0.32069337,0.15548456,0.18894365,0.16948104,0.19813895,0.46989655,0.29906812,0.3880245,0.2706979,0.0070542283,0.044261456,0.019278258,0.22755839,0.03405097,0.07111662,0.6868503,0.28352928,0.22011726,0.32208467,0.073865354,0.30466238,0.335096,0.55369335
2210,1,2.0,0,0.1308093,0.14155924,0.5404178,0.15020743,0.1908075,0.42320254,0.2034091,0.12730066,0.44631386,0.51976275,0.1467877,0.31094837,0.68861365,0.46505868,0.016244352,0.68204284,0.42042592,0.4786951,0.7308179,0.1330095,0.5984542,0.29501045,0.27637696,0.7126931,0.053956956,0.11968902,0.40859514,0.16058612,0.039047956,0.04905829,0.8623121,0.25507715,0.47055945,0.45939004,0.43615195,0.32673055,0.030873,0.19004594,0.5985286,0.5206061,0.5188476,0.3527715,0.3321521,0.19644512,0.11797399,0.048561066,0.025978394,0.8949058,0.14655304,0.033978134,0.050458267,0.04093072,0.12776835,0.40675133,0.21143417,0.2894274,0.35625628,0.044767898,0.17043386,0.2085194,0.3170845,0.91457224,0.08968261,0.2580937,0.1521391,0.010174468,0.2720238,0.014782996,0.14874451,0.14463627,0.29545993,0.023344204,0.22168794,0.0099063665,0.1256549,0.3120115,0.27590233,0.38724303,0.33440554,0.16757937,0.20659073,0.531049,0.24101523,0.5417218,0.17223373,0.46562576,0.29632995,0.22886679,0.48475528,0.09884016,0.13805129,0.14897975,0.28707302,0.06820311,0.05991943,0.61666304,0.6563108,0.423807,0.46233898,0.52079344
2211,0,0.8,0,0.41667786,0.0556691,0.0894565,0.08547364,0.1339037,0.43237257,0.58370894,0.03593883,0.07996002,0.33771804,0.41226846,0.22962722,0.1934858,0.25723162,0.093419716,0.051318884,0.22633678,0.19348446,0.22019376,0.31010696,0.2849358,0.43743575,0.04692632,0.0027894378,0.17424071,0.17765722,0.23806593,0.08396887,0.083777234,0.31392547,0.13165763,0.123340845,0.30071485,0.17450176,0.37090737,0.14932176,0.36148307,0.13944313,0.034812987,0.28299305,0.22842777,0.69916594,0.1378104,0.050174817,0.60338426,0.14535359,0.21195315,0.009385765,0.0026866943,0.017099462,0.051260576,0.24838999,0.31027684,0.26844716,0.34812123,0.25572002,0.23631102,0.1967156,0.551176,0.10219787,0.4469452,0.23902678,0.104686365,0.26923138,0.1921871,0.045599766,0.37449646,0.12597075,0.2098356,0.38919738,0.21400118,0.7139515,0.09868433,0.3108281,0.0452926,0.37270483,0.39442056,0.50638914,0.16103743,0.13310067,0.03192059,0.13615987,0.051629648,0.53816986,0.098844066,0.06127432,0.18545616,0.47006115,0.3713489,0.15851857,0.019348666,0.23747835,0.20102283,0.008910611,0.014704432,0.042164505,0.23154971,0.052682236,0.15243453,0.31397936
2212,0,2.4,1,0.07623462,0.28251314,0.41647547,0.3750034,0.6002941,0.12899254,0.73298854,0.30442172,0.37010086,0.2593066,0.21363696,0.7868331,0.2757594,0.08452587,0.12975061,0.6187134,0.43300733,0.32864892,0.16843273,0.16937858,0.10305886,0.27800745,0.548347,0.23955631,0.11372574,0.6563761,0.026886702,0.35556,0.10216959,0.6892594,0.012636564,0.4774802,0.11052978,0.113165975,0.13599631,0.28017366,0.12966925,0.6178737,0.6490512,0.20565248,0.5525391,0.037006445,0.031288683,0.013789881,0.531577,0.4644209,0.46756968,0.35954246,0.5880149,0.52245927,0.19975045,0.804343,0.10423842,0.6032115,0.2052966,0.0059258193,0.08519067,0.045511395,0.7240593,0.19091544,0.20347777,0.696048,0.4954661,0.13786581,0.0027607381,0.46168208,0.101694405,0.45392632,0.2511766,0.134068,0.09413956,0.27718562,0.29010734,0.44233334,0.11575578,0.3172776,0.033819333,0.24666438,0.3680521,0.5446069,0.29237786,0.30558956,0.10656315,0.21383293,0.27401286,0.50000244,0.28521675,0.43898544,0.7848539,0.25883174,0.736959,0.25315255,0.46008185,0.13891923,0.18230708,0.53236604,0.28299528,0.17617041,0.29049632,0.10907464
2213,0,0.6,1,0.40067193,0.25250894,0.23818983,0.809275,0.4504435,0.032645285,0.16584235,0.0151346475,0.010926709,0.5754159,0.26716846,0.5814836,0.24361321,0.029166736,0.028882936,0.26852295,0.51899374,0.39642072,0.09520744,0.16650954,0.004733965,0.11836475,0.013636112,0.30991518,0.095516264,0.17441921,0.7375772,0.015577525,0.23173438,0.08874017,0.027942657,0.63570136,0.04652942,0.021271005,0.06714507,0.27947587,0.29470178,0.1310015,0.67429864,0.24203524,0.11970517,0.107509375,0.17053147,0.069465086,0.2812348,0.35523826,0.06541969,0.36117372,0.059351683,0.10482908,0.20308556,0.87354505,0.43680394,0.31042898,0.37142965,0.04252991,0.012992837,0.098742604,0.24493445,0.38024604,0.28636703,0.5646572,0.10293676,0.15707076,0.27850282,0.24257395,0.034642767,0.27883995,0.19015111,0.0328677,0.1908062,0.5864062,0.22840329,0.3743543,0.100629926,0.19933805,0.34833974,0.35219306,0.11303748,0.06701801,0.3236312,0.051270783,0.066180125,0.26675123,0.39519998,0.11650045,0.07068941,0.34681538,0.33235767,0.20631376,0.09529494,0.5500162,0.42445585,0.33902505,0.4158671,0.5209914,0.17208274,0.34228134,0.17639348,0.9045761
2214,0,0.4,0,0.015211791,0.06057179,0.3311599,0.6916128,0.041704237,0.31013846,0.023375198,0.3521816,0.56793123,0.67730343,0.14375284,0.099392,0.31043392,0.24293467,0.14368509,0.123076454,0.08175364,0.09663013,0.031009093,0.35395217,0.035866052,0.45732355,0.2804861,0.09975892,0.43146384,0.6346802,0.007870541,0.47974768,0.059467234,0.74412835,0.004840359,0.3885669,0.4479276,0.22168824,0.4294704,0.002247274,0.33208692,0.57322824,0.7222113,0.05717145,0.07206237,0.58409786,0.22577202,0.2244931,0.23686163,0.2950945,0.30564326,0.15795842,0.06729509,0.100095466,0.1131013,0.44015166,0.45393488,0.2962497,0.09094775,0.3403709,0.14396463,0.12799188,0.13188787,0.111146,0.4493522,0.25871435,0.37956822,0.428343,0.19516313,0.117388055,0.019764066,0.12859988,0.3944732,0.49915445,0.16397029,0.1537891,0.40572217,0.17908059,0.14786425,0.1112751,0.6421125,0.21811342,0.089203395,0.3529257,0.1489911,0.8488246,0.21754417,0.004843548,0.10529007,0.2833816,0.044812277,0.06564635,0.38637596,0.7122925,0.113506086,0.12213954,0.0572709,0.03699682,0.3549982,0.65988386,0.14994624,0.66057354,0.57107943,0.07168162
2215,0,0.2,0,0.64006317,1.7404556e-05,0.4480347,0.32450145,0.164517,0.37307265,0.6711149,0.78781873,0.057419807,0.030672878,0.5053501,0.1585465,0.096276924,0.64430785,0.20494188,0.0042841434,0.5799497,0.24181503,0.45888704,0.43329313,0.14952126,0.56368566,0.3049397,0.10280188,0.07313493,0.2915058,0.94743013,0.48392674,0.42329088,0.01660277,0.18409638,0.13132894,0.047823966,0.52518886,0.41896865,0.23758322,0.36203468,0.41424555,0.19258815,0.016025245,0.39066356,0.026804626,0.11129099,0.5729495,0.04501006,0.07961112,0.26648277,0.18535362,0.44913277,0.8370607,0.35006595,0.08229484,0.4269612,0.034329154,0.13098592,0.23071235,0.14137694,0.06636405,0.4276949,0.363526,0.27434283,0.42184287,0.7043568,0.6223608,0.40482616,0.19070983,0.5338126,0.06637871,1.0902623,0.03366206,0.47896832,0.880218,0.03267637,1.0311136,0.12508672,0.12817702,0.20527905,0.29485118,0.4481027,0.059938155,0.061373115,0.42824852,0.19489431,0.021011353,0.029844016,0.21994913,0.0054806173,0.22195318,0.43361893,0.7260844,0.31870487,0.36487353,0.36470005,0.03856194,0.2689054,0.7604736,0.18611279,0.5576588,0.13688159,0.44571775
2216,0,2.4,3,0.3446266,0.9281797,0.72043073,0.14326216,0.196233,0.023712717,0.5062687,0.25092396,0.37558353,0.81655395,0.018512934,0.26212275,0.66153866,0.47466514,0.044566706,0.09557441,0.12716666,0.63787806,0.38937512,0.45465928,0.10242342,0.60748124,0.17491701,0.96136546,0.05697301,0.1498134,0.14269507,0.3464141,0.057645634,0.1091546,0.11321965,0.19214897,0.26546246,0.052828938,0.050817214,0.2321009,0.413732,0.023984026,0.106267005,0.4060697,0.038005233,0.21309453,0.29812256,0.05799163,0.3107782,0.18839955,0.057782024,0.4107218,0.063272,0.77688825,0.6768314,0.12608239,0.126119,0.32353312,0.81758624,0.14616413,0.42676073,0.21095991,0.5710775,0.3206659,0.015598699,0.53431237,0.6812219,0.35441273,0.74827313,0.56583315,0.5988567,0.42457804,0.17910315,0.57354003,0.23869736,0.067613706,0.49030548,0.19602713,0.0010204911,0.2544713,0.40216395,0.1457771,0.04977361,0.09629485,0.3592666,0.0793448,0.011212409,0.05465534,0.12208861,0.5300926,0.2119531,0.0877302,0.25360438,0.31748614,0.36637866,0.30227524,0.5560798,0.0033893883,0.49089065,0.11850642,0.36771226,0.3878467,0.52690494,0.35239977
2217,0,2.2,1,0.014784142,0.05274284,0.5835911,0.016364753,0.2323464,0.15391344,0.010715544,0.33608246,0.2196153,0.20964733,0.26365164,0.42528227,0.20903791,0.06908575,0.44341385,0.020162404,0.3968861,0.50693345,0.20097184,0.101899534,0.20340024,0.16088253,0.5922422,0.35856944,0.459619,0.03960663,0.015145659,0.042690814,0.19616123,0.6627957,0.28766882,0.47454116,0.43566418,0.29654092,0.04639966,0.21130238,0.27809298,0.2914582,0.05062607,0.1225186,0.3032423,0.31629333,0.43120223,0.0983464,0.61898184,0.07721925,0.015348017,0.4168421,0.089276105,0.3920703,0.0022560284,0.43996966,0.1428268,0.89874834,0.42980623,0.3984898,0.03319019,0.28349215,0.12020931,0.18020245,0.41843593,0.050205126,0.20336954,0.0036096743,0.5245441,0.3571803,0.3926462,0.30920285,0.0038229227,0.25431964,0.071076855,0.16404818,0.37913918,0.065608636,0.10405064,0.34167722,0.06780334,0.5228198,0.16705206,0.31758022,0.05413419,0.08512059,0.30310094,0.24751683,0.30814955,0.5756879,0.16571543,0.10229232,0.36557472,0.52906984,0.3927683,0.4267373,0.07743772,0.38585362,0.016321532,0.42762637,0.7383672,0.104153536,0.36682186,0.43440014
2218,0,1.4,0,0.32008144,0.017693384,0.13993642,0.3442483,0.07023093,0.6177037,0.029479593,0.071394384,0.122771084,0.7286835,0.045977235,0.047794938,0.038241103,0.31935495,0.10906692,0.9544703,0.35251987,0.12841985,0.8435589,0.24467868,0.009018928,0.18458645,0.07665563,0.0071677715,0.23233482,0.044010907,0.3682742,0.31364626,0.23135276,0.07984193,0.057887703,0.36954716,0.08491939,0.29615888,0.14664915,0.55823034,0.022397429,0.18832476,0.79754335,0.22545455,0.22701412,0.18289813,0.5292225,0.31311834,0.146976,0.8232877,0.4260435,0.03461513,0.1550049,0.45762792,0.22161749,0.11175028,0.1766206,0.771479,0.030700773,0.013375372,0.41832164,0.12655762,0.26842344,0.40870357,0.024433777,0.6028072,0.22801971,0.6346295,0.33853146,0.015197605,0.35097486,0.1965253,0.045538306,0.12278438,0.6071891,0.26465425,0.29231894,0.64053756,0.2820464,0.21191953,0.24567978,0.062215474,0.24458691,0.3049727,0.44486943,0.33005744,0.013279788,0.5232557,0.93396896,0.8041011,0.3143314,0.024890006,0.054100037,0.16818419,0.13446295,0.9240246,0.027712168,0.23935929,0.8502407,0.05846946,0.025034502,0.06382799,0.30099326,0.025315821
2219,0,1.0,1,0.015714772,0.14082687,0.08249401,0.15599266,0.030763537,0.24280119,0.4089994,0.022318766,0.39883423,0.14392859,0.2820903,0.030332193,0.14049888,0.0021382049,0.14482166,0.074288934,0.22386618,0.38142908,0.3350449,0.25935256,0.004853918,0.1738036,0.54610753,0.26972646,0.17153804,0.6107908,0.18640952,0.3362937,0.22582658,0.00083449483,0.10922961,0.057154536,0.38287145,0.14425947,0.24060395,0.1459777,0.291642,0.1505509,0.29504347,0.013663635,0.066850185,0.11067176,0.60384405,0.23850167,0.35024393,0.21006528,0.13238978,0.08060701,0.5038525,0.06261575,0.06935386,0.23687215,0.0072951615,0.11071229,0.033268362,0.00022056699,0.18736205,0.059981436,0.45903537,0.16965757,0.24933879,0.30283377,0.1386282,0.024919763,0.037469864,0.3341405,0.37095416,0.004431855,0.30630675,0.26807165,0.21282598,0.15127051,0.14281109,0.058236346,0.122904345,0.19289133,0.087416396,0.022698604,0.07112442,0.27791733,0.13874912,0.11190154,0.115567535,0.52158165,0.14886805,0.19694208,0.2796911,0.36831522,0.0008946955,0.0034260377,0.27579677,0.047460258,0.1102431,0.07215166,0.26178682,0.2977473,0.45799538,0.5085659,0.096792415,0.11522874
2220,1,1.8,0,0.14106409,0.81326663,0.4534507,0.9410875,0.1865485,0.43551168,0.31436855,0.23062092,0.17205596,0.4528517,0.15791857,0.31823665,0.08944312,0.3915404,0.1636607,0.099166155,0.34604424,0.4750343,0.3016484,0.42068452,0.4844887,0.005467443,0.31938386,0.92478323,0.6112802,0.13793714,0.28887388,0.038581967,0.10479286,0.6187087,0.28808683,0.047482133,0.26523843,0.5902035,0.59237915,0.24831149,0.46243227,0.2744395,0.21063419,0.20961943,0.2500843,0.1255016,0.059938505,0.22461091,0.33770463,0.12677452,0.2923988,0.23404464,0.16318764,0.55416214,0.052868158,0.043990463,0.13959332,0.120322175,0.033563524,0.083581686,0.088840455,0.37031347,0.44775006,0.19746935,0.34896478,0.44949245,0.1480765,0.10535353,0.21138263,0.28179237,0.7168902,0.485182,0.24100722,0.34792432,0.017963395,0.47434384,0.19148728,0.3075711,0.7027209,0.08336842,0.33890676,0.29944935,0.3333981,0.65096796,0.02890952,0.06375146,0.51473737,0.2215393,0.1033452,0.31720513,0.10310441,0.07670686,0.33392027,0.17312065,0.6619239,0.36533114,0.50297,0.21854606,0.57507366,0.2873641,0.021620154,0.38009417,0.1388072,0.92847717
2221,0,0.6,0,0.24358046,0.37028015,0.016526386,0.39965147,0.08602785,0.077144265,0.115397885,0.21217597,0.10256088,0.5544357,0.7065017,0.307688,0.2618913,0.35954437,0.20130722,0.27444097,0.5460511,0.4722715,0.5074627,0.54756784,0.058108777,0.196154,0.09288643,0.20157127,0.26088846,0.14907211,0.0005879849,0.12383668,0.21341237,0.11866215,0.41178054,0.22599342,0.7618054,0.26549536,0.6039208,0.006766107,0.12414657,0.18207867,0.4550113,0.35569742,0.10326786,0.2304694,0.7937247,0.019298732,0.01981023,0.7080469,0.33085388,0.20343497,0.24466065,0.063590586,0.38845783,0.10184312,0.56850713,0.3267648,0.102662176,0.08066936,0.22281423,0.08184031,0.27188262,0.22206871,0.45488518,0.75244176,0.0594219,0.10158807,0.093839034,0.43214136,0.022345766,0.43351388,0.28669706,0.21741296,0.03627695,0.61996454,0.28073558,0.061479226,0.030752623,0.023764981,0.3609761,0.23480189,0.023573387,0.029883571,0.032041907,0.23248844,0.025663376,0.12111448,0.22810952,0.29073733,0.27574605,0.18631451,0.521597,0.2200478,0.3513932,0.084251165,0.24515176,0.15728939,0.60353214,0.09403844,0.4218989,0.0070654154,0.4834695,0.6354259
2222,0,1.4,0,0.14737192,0.17547224,0.037225798,0.036499184,0.2708853,0.23169778,0.4631345,0.16307004,0.20574957,0.37962288,0.26562223,0.22305629,0.1281675,0.018235613,0.044261992,0.15749349,0.2082547,0.08096656,0.2893238,0.0585863,0.45225227,0.16790931,0.07155359,0.14966291,0.2708295,0.19518185,0.025263581,0.12628582,0.19011246,0.030017048,0.12873493,0.1771521,0.011330377,0.26433265,0.07865423,0.4258077,0.018616915,0.17834172,0.08668879,0.20292082,0.32367766,0.24700144,0.06450042,0.35125947,0.33516964,0.17865288,0.36973238,0.077601954,0.29795483,0.6168903,0.09236252,0.21508567,0.030130647,0.030994609,0.18722391,0.43817642,0.035873424,0.20350635,0.21570632,0.62018424,0.28815016,0.15191504,0.4449467,0.2867437,0.4151097,0.1527206,0.067646764,0.2923341,0.15342337,0.18903497,0.3925162,0.016555227,0.27800134,0.10329919,0.2528784,0.006063767,0.15922362,0.13295355,0.33635026,0.33542544,0.15392435,0.10680026,0.07792662,0.03716238,0.0032884926,0.15355256,0.121862404,0.048807204,0.2551972,0.69280815,0.24421683,0.1531565,0.33358073,0.0406795,0.20139758,0.15043825,0.22987914,0.03639635,0.24720536,0.010525465
2223,0,0.2,1,0.078297615,0.23601149,0.2645737,0.15675692,0.016796943,0.23692867,0.07980916,0.36755162,0.26227596,0.61678195,0.28089753,0.13645363,0.548175,0.574999,0.014183983,0.3081075,0.14323086,0.12009036,0.6594409,0.5446244,0.054430723,0.20962945,0.16190808,0.16583723,0.06427786,0.27210456,0.09013684,0.55644006,0.3841358,0.05295308,0.047420755,0.12580645,0.756309,0.20980103,0.2552977,0.23250923,0.08880269,0.022780366,0.14417556,0.07325256,0.4018842,0.2420716,0.0556705,0.326579,0.2556315,0.15253714,0.15648216,0.12449762,0.29068434,0.2554002,0.19299994,0.05566164,0.018373579,0.33513856,0.41932964,0.25434017,0.2704342,0.22944012,0.84416807,0.15503241,0.12320693,0.040315658,0.80038524,0.3436782,0.19149186,0.25862104,0.5117155,0.10072283,0.14613745,0.45432308,0.080173925,0.048491776,0.3816154,0.12224829,0.6750131,0.26703805,0.49755412,0.23256552,0.20497838,0.44688833,0.32658255,0.39164102,0.34553373,0.15634488,0.2924119,0.13661562,0.11154279,0.12217384,0.25359747,0.021603316,0.60888374,0.12969045,0.49591497,0.1861688,0.15535231,0.19754697,0.023837805,0.012261227,0.10971503,0.26500508
2224,0,0.4,1,0.038316373,0.1759404,0.22689404,0.6792866,0.13272291,0.27994078,0.04017619,0.23895903,0.1221398,0.62715924,0.04394868,0.030582204,0.093516946,0.25500786,0.008446276,0.17248969,0.09109238,0.093436316,0.53657496,0.024020752,0.102309376,0.31273472,0.56608695,0.81138384,0.40210843,0.5899085,0.26115218,0.0071586706,0.01585336,0.07770833,0.1406804,0.19699249,0.042552456,0.60511863,0.3771704,0.40912098,0.0888105,0.13410637,0.19061625,0.15344669,0.4137079,0.3590043,0.07862453,0.09523956,0.22544402,0.40808135,0.01432085,0.3744753,0.21451622,0.2969591,0.034159362,0.43102658,0.29475278,0.19297126,0.31840798,0.20925555,0.14193693,0.09016989,0.28700557,0.52329147,0.24070174,0.25182885,0.043979377,0.15239702,0.46923393,0.17618795,0.13060153,0.3430592,0.09440647,0.5185929,0.035738066,0.017370572,0.168185,0.9523734,0.07366946,0.06820143,0.07895121,0.24908671,0.43512028,0.1044731,0.23963706,0.2511749,0.079222225,0.12172595,0.010503158,0.45002818,0.18555585,0.21266915,0.020882018,0.92734563,0.38188988,0.15529732,0.26855686,0.11844534,0.20880423,0.22539157,0.16392112,0.269126,0.15605596,0.48194885
2225,0,0.2,0,0.63100874,0.23819044,0.31708163,0.2296483,0.064258225,0.030546665,0.41579887,0.5622439,0.41716665,0.53994733,0.08171627,0.050834894,0.2765168,1.0497233,0.48158586,0.41344574,0.2580923,0.038221776,0.02253005,0.10860416,0.3934185,0.76325554,0.22990566,0.41296107,0.11051254,0.48292232,0.26947471,0.16896991,0.19842795,0.070057884,0.2555676,0.08180538,0.083052725,0.22120011,0.18187666,0.2844385,0.007475883,0.17028162,0.9634068,0.08211814,0.4568668,0.26638177,0.6784995,0.06826165,0.10852156,0.33830875,0.060856983,0.29441538,0.3275778,0.23618993,0.021833181,0.19526552,0.50537264,0.10221788,0.54345,0.11429252,0.39619893,0.23131804,0.26837206,0.2709998,0.1848452,0.08911498,0.1772888,0.3033023,0.4746815,0.17927758,0.44426975,0.042518735,0.26625934,0.005007118,0.12099999,0.29807994,0.050393455,0.20218535,0.26524967,0.030175403,0.12160669,0.26925662,0.037156902,0.101545,0.30627584,0.068951935,0.08453548,0.39072734,0.23185235,0.23409107,0.02119553,0.061334297,0.11456399,0.5965293,0.49633068,0.19729845,0.39561296,0.065923005,0.09216149,0.041253746,0.23394528,0.0017806441,0.8687259,0.06145766
